primitive_id,primitive_family,entry_role,primitive_variant_id,controller_id,candidate_index,candidate_weight_label,reference_pitch_bias_rad,reference_bank_bias_rad,reference_roll_rate_bias_rad_s,reference_speed_bias_m_s,transition_entry_class,row_count,expected_row_count,rows_complete_for_entry_class,per_environment_row_count_json,transition_success_count,transition_success_rate,transition_success_lcb,hard_failure_count,hard_failure_rate,hard_failure_ucb,worst_environment_success_rate,worst_environment_success_lcb,useful_environment_count,updraft_gain_proxy_mean_m,clipped_updraft_gain,lift_dwell_mean_s,clipped_lift_dwell,rollout_duration_mean_s,clipped_rollout_duration,saturation_mean,turn_primitive,turn_intent_success_count,turn_intent_success_rate,turn_intent_success_lcb,turn_intent_score_mean,signed_turn_bank_delta_mean_rad,signed_turn_heading_delta_mean_rad,signed_turn_lateral_displacement_mean_m,signed_turn_exit_roll_rate_mean_rad_s,turn_intent_roll_rate_score_mean,transition_exit_class_distribution_json,timing_compliant,success_lcb_threshold,hard_failure_ucb_threshold,useful_environment_count_threshold,r5_transition_training_score,r5_training_eligible,r5_training_blockers,pareto_front,selected_for_r7,selected_rank,r5_training_status,r5_transition_training_version,r5_transition_training_score_formula
recovery,recovery,transition_object,candidate_transition_recovery_c008_boundary_near,candidate_transition_recovery_c008_boundary_near,8,recovery_robust_lhs_logqr_refbias_008,-0.025,-0.009999999999999995,0.0,0.0,boundary_near,30,30,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":10,""w1_annular_gp_randomised_single"":10}",18,0.6,0.48321835363889276,6,0.2,0.30787720517163697,0.5,0.3123997839078766,3,0.00401115071801877,0.00401115071801877,0.020666666666666667,0.20666666666666667,0.06333333333333334,0.6333333333333333,0.5,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":6,""hard_failure"":6,""safe_terminal"":18}",True,0.2,0.55,2,0.2128941445446953,True,,True,True,3,selected_for_r7,r5_transition_robust_qr_reference_training_v4_signed_turn_rollrate,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean
recovery,recovery,transition_object,candidate_transition_recovery_c008_recoverable_degraded,candidate_transition_recovery_c008_recoverable_degraded,8,recovery_robust_lhs_logqr_refbias_008,-0.025,-0.009999999999999995,0.0,0.0,recoverable_degraded,30,30,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":10,""w1_annular_gp_randomised_single"":10}",8,0.26666666666666666,0.17739464648936784,0,0.0,0.05178517244866997,0.2,0.08632349609749265,3,0.04349170312633082,0.04349170312633082,0.03666666666666667,0.36666666666666664,0.10000000000000003,1.0,0.8066666666666668,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":19,""inflight_stable"":8,""recoverable_degraded"":3}",True,0.2,0.55,2,0.08872278141091612,False,success_lcb_below_threshold,True,False,,ineligible,r5_transition_robust_qr_reference_training_v4_signed_turn_rollrate,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean
recovery,recovery,transition_object,candidate_transition_recovery_c021_boundary_near,candidate_transition_recovery_c021_boundary_near,21,recovery_robust_lhs_logqr_refbias_021,-0.035,0.043333333333333335,0.0,0.0,boundary_near,30,30,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":10,""w1_annular_gp_randomised_single"":10}",17,0.5666666666666667,0.4503956377680337,4,0.13333333333333333,0.23197425612906256,0.5,0.3123997839078766,3,0.0028263145471155464,0.0028263145471155464,0.012666666666666666,0.12666666666666665,0.06333333333333335,0.6333333333333335,0.49333333333333335,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":9,""hard_failure"":4,""safe_terminal"":17}",True,0.2,0.55,2,0.21795586603020023,True,,True,True,2,selected_for_r7,r5_transition_robust_qr_reference_training_v4_signed_turn_rollrate,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean
recovery,recovery,transition_object,candidate_transition_recovery_c023_launch_gate,candidate_transition_recovery_c023_launch_gate,23,recovery_robust_lhs_logqr_refbias_023,0.02833333333333333,0.06333333333333334,0.0,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",75,0.625,0.5671048223721588,0,0.0,0.013469430706092814,0.6,0.49880740272592594,3,0.0002988547207282431,0.0002988547207282431,0.0013333333333333333,0.013333333333333332,0.10000000000000002,1.0,0.9416666666666667,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":45,""inflight_stable"":31,""post_launch_degraded"":44}",True,0.35,0.45,3,0.3634847175748129,True,,True,True,2,selected_for_r7,r5_transition_robust_qr_reference_training_v4_signed_turn_rollrate,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean
recovery,recovery,transition_object,candidate_transition_recovery_c023_recoverable_degraded,candidate_transition_recovery_c023_recoverable_degraded,23,recovery_robust_lhs_logqr_refbias_023,0.02833333333333333,0.06333333333333334,0.0,0.0,recoverable_degraded,30,30,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":10,""w1_annular_gp_randomised_single"":10}",9,0.3,0.205561259872423,0,0.0,0.05178517244866997,0.2,0.08632349609749265,3,0.029704889199003336,0.029704889199003336,0.035333333333333335,0.35333333333333333,0.10000000000000003,1.0,0.9866666666666667,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":15,""inflight_stable"":9,""recoverable_degraded"":6}",True,0.2,0.55,2,0.08416907071219706,True,,True,True,1,selected_for_r7,r5_transition_robust_qr_reference_training_v4_signed_turn_rollrate,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean
recovery,recovery,transition_object,candidate_transition_recovery_c029_boundary_near,candidate_transition_recovery_c029_boundary_near,29,recovery_robust_lhs_logqr_refbias_029,-0.028333333333333335,0.05666666666666666,0.0,0.0,boundary_near,30,30,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":10,""w1_annular_gp_randomised_single"":10}",16,0.5333333333333333,0.41806539017793554,2,0.06666666666666667,0.1501458541673039,0.5,0.3123997839078766,3,0.0026905895194880643,0.0026905895194880643,0.012666666666666666,0.12666666666666665,0.06466666666666669,0.6466666666666668,0.5533333333333333,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":12,""hard_failure"":2,""safe_terminal"":16}",True,0.2,0.55,2,0.22346726470616568,True,,True,True,1,selected_for_r7,r5_transition_robust_qr_reference_training_v4_signed_turn_rollrate,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean
safe_exit_or_recovery_handoff,safe_exit,transition_object,candidate_transition_safe_exit_or_recovery_handoff_c008_boundary_near,candidate_transition_safe_exit_or_recovery_handoff_c008_boundary_near,8,safe_exit_or_recovery_handoff_robust_lhs_logqr_refbias_008,-0.018333333333333337,-0.03,0.0,0.0,boundary_near,30,30,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":10,""w1_annular_gp_randomised_single"":10}",18,0.6,0.48321835363889276,6,0.2,0.30787720517163697,0.5,0.3123997839078766,3,0.003820439023110446,0.003820439023110446,0.016,0.16,0.06333333333333334,0.6333333333333333,0.6666666666666667,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":6,""hard_failure"":6,""safe_terminal"":18}",True,0.2,0.55,2,0.19387507337520446,True,,True,True,4,selected_for_r7,r5_transition_robust_qr_reference_training_v4_signed_turn_rollrate,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean
safe_exit_or_recovery_handoff,safe_exit,transition_object,candidate_transition_safe_exit_or_recovery_handoff_c011_inflight_stable,candidate_transition_safe_exit_or_recovery_handoff_c011_inflight_stable,11,safe_exit_or_recovery_handoff_robust_lhs_logqr_refbias_011,0.02833333333333333,0.016666666666666663,0.0,0.0,inflight_stable,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",119,0.9916666666666667,0.9725875923396371,0,0.0,0.013469430706092814,0.975,0.9201370958006012,3,0.0406558202160286,0.0406558202160286,0.04033333333333333,0.4033333333333333,0.10000000000000002,1.0,0.5016666666666667,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":108,""inflight_stable"":11,""recoverable_degraded"":1}",True,0.35,0.45,3,0.7383018762213911,True,,True,True,1,selected_for_r7,r5_transition_robust_qr_reference_training_v4_signed_turn_rollrate,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean
safe_exit_or_recovery_handoff,safe_exit,transition_object,candidate_transition_safe_exit_or_recovery_handoff_c021_boundary_near,candidate_transition_safe_exit_or_recovery_handoff_c021_boundary_near,21,safe_exit_or_recovery_handoff_robust_lhs_logqr_refbias_021,0.018333333333333333,-0.036666666666666674,0.0,0.0,boundary_near,30,30,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":10,""w1_annular_gp_randomised_single"":10}",17,0.5666666666666667,0.4503956377680337,4,0.13333333333333333,0.23197425612906256,0.5,0.3123997839078766,3,0.0025465675314745363,0.0025465675314745363,0.011333333333333334,0.11333333333333334,0.06333333333333335,0.6333333333333335,0.37333333333333335,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":9,""hard_failure"":4,""safe_terminal"":17}",True,0.2,0.55,2,0.2292612246619694,True,,True,True,2,selected_for_r7,r5_transition_robust_qr_reference_training_v4_signed_turn_rollrate,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean
safe_exit_or_recovery_handoff,safe_exit,transition_object,candidate_transition_safe_exit_or_recovery_handoff_c023_launch_gate,candidate_transition_safe_exit_or_recovery_handoff_c023_launch_gate,23,safe_exit_or_recovery_handoff_robust_lhs_logqr_refbias_023,-0.011666666666666665,0.03666666666666667,0.0,0.0,launch_gate,120,120,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":40,""w1_annular_gp_randomised_single"":40}",75,0.625,0.5671048223721588,0,0.0,0.013469430706092814,0.6,0.49880740272592594,3,0.0003258724826014673,0.0003258724826014673,0.0018333333333333335,0.018333333333333333,0.10000000000000002,1.0,0.8599999999999999,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":45,""inflight_stable"":31,""post_launch_degraded"":44}",True,0.35,0.45,3,0.3719040860176669,True,,True,True,1,selected_for_r7,r5_transition_robust_qr_reference_training_v4_signed_turn_rollrate,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean
safe_exit_or_recovery_handoff,safe_exit,transition_object,candidate_transition_safe_exit_or_recovery_handoff_c023_recoverable_degraded,candidate_transition_safe_exit_or_recovery_handoff_c023_recoverable_degraded,23,safe_exit_or_recovery_handoff_robust_lhs_logqr_refbias_023,-0.011666666666666665,0.03666666666666667,0.0,0.0,recoverable_degraded,30,30,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":10,""w1_annular_gp_randomised_single"":10}",10,0.3333333333333333,0.23434306421233628,0,0.0,0.05178517244866997,0.3,0.15392667496672774,3,0.035214429450060356,0.035214429450060356,0.03133333333333334,0.31333333333333335,0.10000000000000003,1.0,0.9600000000000001,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":15,""inflight_stable"":10,""recoverable_degraded"":5}",True,0.2,0.55,2,0.11473731956476872,True,,True,True,1,selected_for_r7,r5_transition_robust_qr_reference_training_v4_signed_turn_rollrate,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean
safe_exit_or_recovery_handoff,safe_exit,transition_object,candidate_transition_safe_exit_or_recovery_handoff_c029_boundary_near,candidate_transition_safe_exit_or_recovery_handoff_c029_boundary_near,29,safe_exit_or_recovery_handoff_robust_lhs_logqr_refbias_029,-0.028333333333333335,-0.043333333333333335,0.0,0.0,boundary_near,30,30,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":10,""w1_annular_gp_randomised_single"":10}",16,0.5333333333333333,0.41806539017793554,2,0.06666666666666667,0.1501458541673039,0.5,0.3123997839078766,3,0.004102503079331371,0.004102503079331371,0.014666666666666666,0.14666666666666667,0.06466666666666669,0.6466666666666668,0.4066666666666667,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":12,""hard_failure"":2,""safe_terminal"":16}",True,0.2,0.55,2,0.23927512272881668,True,,True,True,1,selected_for_r7,r5_transition_robust_qr_reference_training_v4_signed_turn_rollrate,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration + turn_primitive*(0.12*turn_intent_success_lcb + 0.08*turn_intent_score_mean) - 0.35*hard_failure_ucb - 0.10*saturation_mean
