primitive_id,entry_role,transition_entry_class,transition_exit_class,transition_chain_compatible,transition_failure_reason,row_count
lift_dwell_arc,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_without_attitude_rate_progress,188
lift_dwell_arc,transition_object,recoverable_degraded,recoverable_degraded,True,,8
lift_entry,transition_object,boundary_near,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,364
lift_entry,transition_object,boundary_near,hard_failure,False,exit_class_hard_failure_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,179
lift_entry,transition_object,boundary_near,safe_terminal,True,,417
lift_entry,transition_object,inflight_stable,boundary_near,True,,3088
lift_entry,transition_object,inflight_stable,inflight_stable,True,,554
lift_entry,transition_object,inflight_stable,recoverable_degraded,False,exit_class_recoverable_degraded_not_chain_compatible_for_entry_class_inflight_stable_role_transition_object,198
lift_entry,transition_object,launch_gate,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_launch_gate_role_transition_object,1775
lift_entry,transition_object,launch_gate,inflight_stable,True,,792
lift_entry,transition_object,launch_gate,post_launch_degraded,True,,1273
lift_entry,transition_object,recoverable_degraded,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_recoverable_degraded_role_transition_object,598
lift_entry,transition_object,recoverable_degraded,inflight_stable,True,,154
lift_entry,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_floor_margin_collapsed,10
lift_entry,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_without_attitude_rate_progress,189
lift_entry,transition_object,recoverable_degraded,recoverable_degraded,True,,9
mild_turn_left,transition_object,boundary_near,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,364
mild_turn_left,transition_object,boundary_near,hard_failure,False,exit_class_hard_failure_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,182
mild_turn_left,transition_object,boundary_near,safe_terminal,True,,414
mild_turn_left,transition_object,inflight_stable,boundary_near,True,,3090
mild_turn_left,transition_object,inflight_stable,inflight_stable,True,,549
mild_turn_left,transition_object,inflight_stable,recoverable_degraded,False,exit_class_recoverable_degraded_not_chain_compatible_for_entry_class_inflight_stable_role_transition_object,201
mild_turn_left,transition_object,launch_gate,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_launch_gate_role_transition_object,1772
mild_turn_left,transition_object,launch_gate,inflight_stable,True,,797
mild_turn_left,transition_object,launch_gate,post_launch_degraded,True,,1271
mild_turn_left,transition_object,recoverable_degraded,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_recoverable_degraded_role_transition_object,597
mild_turn_left,transition_object,recoverable_degraded,inflight_stable,True,,166
mild_turn_left,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_floor_margin_collapsed,9
mild_turn_left,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_without_attitude_rate_progress,175
mild_turn_left,transition_object,recoverable_degraded,recoverable_degraded,True,,13
mild_turn_right,transition_object,boundary_near,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,364
mild_turn_right,transition_object,boundary_near,hard_failure,False,exit_class_hard_failure_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,183
mild_turn_right,transition_object,boundary_near,safe_terminal,True,,413
mild_turn_right,transition_object,inflight_stable,boundary_near,True,,3091
mild_turn_right,transition_object,inflight_stable,inflight_stable,True,,555
mild_turn_right,transition_object,inflight_stable,recoverable_degraded,False,exit_class_recoverable_degraded_not_chain_compatible_for_entry_class_inflight_stable_role_transition_object,194
mild_turn_right,transition_object,launch_gate,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_launch_gate_role_transition_object,1773
mild_turn_right,transition_object,launch_gate,inflight_stable,True,,799
mild_turn_right,transition_object,launch_gate,post_launch_degraded,True,,1268
mild_turn_right,transition_object,recoverable_degraded,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_recoverable_degraded_role_transition_object,597
mild_turn_right,transition_object,recoverable_degraded,inflight_stable,True,,162
mild_turn_right,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_floor_margin_collapsed,11
mild_turn_right,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_without_attitude_rate_progress,181
mild_turn_right,transition_object,recoverable_degraded,recoverable_degraded,True,,9
recovery,transition_object,boundary_near,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,364
recovery,transition_object,boundary_near,hard_failure,False,exit_class_hard_failure_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,182
recovery,transition_object,boundary_near,safe_terminal,True,,414
recovery,transition_object,inflight_stable,boundary_near,True,,3091
recovery,transition_object,inflight_stable,inflight_stable,True,,561
recovery,transition_object,inflight_stable,recoverable_degraded,False,exit_class_recoverable_degraded_not_chain_compatible_for_entry_class_inflight_stable_role_transition_object,188
recovery,transition_object,launch_gate,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_launch_gate_role_transition_object,1775
recovery,transition_object,launch_gate,inflight_stable,True,,791
recovery,transition_object,launch_gate,post_launch_degraded,True,,1274
recovery,transition_object,recoverable_degraded,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_recoverable_degraded_role_transition_object,597
recovery,transition_object,recoverable_degraded,inflight_stable,True,,158
recovery,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_floor_margin_collapsed,6
recovery,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_without_attitude_rate_progress,187
recovery,transition_object,recoverable_degraded,recoverable_degraded,True,,12
safe_exit_or_recovery_handoff,transition_object,boundary_near,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,364
safe_exit_or_recovery_handoff,transition_object,boundary_near,hard_failure,False,exit_class_hard_failure_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,184
safe_exit_or_recovery_handoff,transition_object,boundary_near,safe_terminal,True,,412
safe_exit_or_recovery_handoff,transition_object,inflight_stable,boundary_near,True,,3087
safe_exit_or_recovery_handoff,transition_object,inflight_stable,inflight_stable,True,,559
safe_exit_or_recovery_handoff,transition_object,inflight_stable,recoverable_degraded,False,exit_class_recoverable_degraded_not_chain_compatible_for_entry_class_inflight_stable_role_transition_object,194
safe_exit_or_recovery_handoff,transition_object,launch_gate,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_launch_gate_role_transition_object,1775
safe_exit_or_recovery_handoff,transition_object,launch_gate,inflight_stable,True,,803
safe_exit_or_recovery_handoff,transition_object,launch_gate,post_launch_degraded,True,,1262
safe_exit_or_recovery_handoff,transition_object,recoverable_degraded,boundary_near,False,exit_class_boundary_near_not_chain_compatible_for_entry_class_recoverable_degraded_role_transition_object,597
safe_exit_or_recovery_handoff,transition_object,recoverable_degraded,inflight_stable,True,,157
safe_exit_or_recovery_handoff,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_floor_margin_collapsed,9
safe_exit_or_recovery_handoff,transition_object,recoverable_degraded,recoverable_degraded,False,recoverable_degraded_self_transition_without_attitude_rate_progress,191
safe_exit_or_recovery_handoff,transition_object,recoverable_degraded,recoverable_degraded,True,,6
