environment_block_id,library_size_case_id,policy_id,history_length,launch_speed_bin_id,source_validation_run_count,source_validation_run_labels,launch_count,launch_speed_bin_min_m_s,launch_speed_bin_max_m_s,launch_speed_bin_label,start_energy_feasibility_threshold_m_s,start_energy_group_basis,mission_success_count,mission_success_rate,safe_success_count,safe_success_rate,full_safe_success_count,full_safe_success_rate,front_wall_terminal_success_count,front_wall_terminal_success_rate,wrong_wall_exit_count,wrong_wall_exit_rate,expected_low_energy_dry_air_sink_count,expected_low_energy_dry_air_sink_rate,claim_bearing_episode_count,claim_bearing_episode_rate,no_viable_primitive_count,no_viable_primitive_rate,hard_failure_count,hard_failure_rate,floor_or_ceiling_violation_count,floor_or_ceiling_violation_rate,physical_hard_failure_count,physical_hard_failure_rate,physical_floor_or_ceiling_violation_count,physical_floor_or_ceiling_violation_rate,terminal_useful_count,terminal_useful_rate,lift_capture_count,lift_capture_rate,memory_changed_selection_count,memory_changed_selection_rate,exploration_changed_selection_count,exploration_changed_selection_rate,mean_initial_launch_speed_m_s,min_initial_launch_speed_m_s,max_initial_launch_speed_m_s,mean_launch_score,median_launch_score,mean_episode_flight_time_s,mean_lift_dwell_time_s,mean_terminal_specific_energy_m,mean_terminal_specific_energy_reserve_m,mean_terminal_specific_energy_bonus,mean_positive_specific_energy_gain_m,mean_updraft_specific_energy_gain_proxy_m,mean_net_specific_energy_delta_m,mean_gross_specific_energy_loss_m
r11_l5_active_fan_count_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,30,0.8108108108108109,34,0.918918918918919,0,0.0,30,0.8108108108108109,4,0.10810810810810811,0,0.0,37,1.0,2,0.05405405405405406,1,0.02702702702702703,1,0.02702702702702703,1,0.02702702702702703,1,0.02702702702702703,34,0.918918918918919,27,0.7297297297297297,7,0.1891891891891892,0,0.0,6.506391804796202,6.028526570094748,6.979864483039106,95.35783254020787,124.40021555860122,1.0237837837837835,0.521081081081081,2.4917830983405365,2.091783098340536,15.654094896563342,0.0018836840348832782,0.3790292831661237,-1.2287348414610209,1.230618525495904
r11_l5_active_fan_count_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,45,0.8653846153846154,47,0.9038461538461539,0,0.0,45,0.8653846153846154,2,0.038461538461538464,0,0.0,52,1.0,2,0.038461538461538464,3,0.057692307692307696,3,0.057692307692307696,3,0.057692307692307696,3,0.057692307692307696,47,0.9038461538461539,40,0.7692307692307693,3,0.057692307692307696,0,0.0,7.572313176412759,7.025729538848876,8.113857356532092,102.56234834567532,124.70074456847075,0.8661538461538462,0.40076923076923077,3.1807834732231646,2.7807834732231647,17.296290635952392,0.000477169857053975,0.32924553605363643,-1.3169478748837729,1.3174250447408264
r11_l5_active_fan_count_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,3,0.0967741935483871,4,0.12903225806451613,0,0.0,3,0.0967741935483871,1,0.03225806451612903,21,0.6774193548387096,10,0.3225806451612903,6,0.1935483870967742,0,0.0,0,0.0,21,0.6774193548387096,21,0.6774193548387096,4,0.12903225806451613,21,0.6774193548387096,1,0.03225806451612903,0,0.0,4.545967336221252,4.1060983395932,4.9393583014014855,3.895329373169374,0.0,1.0858064516129031,0.5187096774193549,1.565202354612352,1.165202354612352,1.1853283005583366,0.0011322900055191355,0.35292003391883636,-1.0918972830506832,1.0930295730562023
r11_l5_active_fan_count_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,19,0.475,25,0.625,0,0.0,19,0.475,7,0.175,0,0.0,40,1.0,2,0.05,13,0.325,12,0.3,13,0.325,12,0.3,25,0.625,30,0.75,6,0.15,0,0.0,5.521251456839984,5.074888455000787,5.964701744631371,18.917472015712196,-40.0,1.194,0.5725,1.7999840371598228,1.3999840371598231,6.615044685140798,0.0021551394807625196,0.4513543346462384,-1.3047194667284416,1.3068746062092038
r11_l6_environment_only_full_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,31,0.8378378378378378,35,0.9459459459459459,0,0.0,31,0.8378378378378378,4,0.10810810810810811,0,0.0,37,1.0,1,0.02702702702702703,1,0.02702702702702703,1,0.02702702702702703,1,0.02702702702702703,1,0.02702702702702703,35,0.9459459459459459,29,0.7837837837837838,4,0.10810810810810811,0,0.0,6.506391804796202,6.028526570094748,6.979864483039106,100.16038558944088,126.17798894533588,1.0264864864864864,0.5059459459459459,2.500137277651117,2.100137277651117,16.19007988180764,0.003276463293196941,0.38746607542484307,-1.2203806621504405,1.2236571254436377
r11_l6_environment_only_full_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,44,0.8461538461538461,46,0.8846153846153846,0,0.0,44,0.8461538461538461,2,0.038461538461538464,0,0.0,52,1.0,1,0.019230769230769232,5,0.09615384615384616,5,0.09615384615384616,5,0.09615384615384616,5,0.09615384615384616,46,0.8846153846153846,38,0.7307692307692307,3,0.057692307692307696,0,0.0,7.572313176412759,7.025729538848876,8.113857356532092,96.32927719075688,123.73745365469526,0.8715384615384616,0.39192307692307693,3.187342870606844,2.787342870606844,16.91167525133701,0.0007671407730685385,0.2901280202314636,-1.310388477500093,1.3111556182731616
r11_l6_environment_only_full_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,1,0.03225806451612903,2,0.06451612903225806,0,0.0,1,0.03225806451612903,1,0.03225806451612903,24,0.7741935483870968,7,0.22580645161290322,5,0.16129032258064516,0,0.0,0,0.0,24,0.7741935483870968,24,0.7741935483870968,2,0.06451612903225806,22,0.7096774193548387,5,0.16129032258064516,0,0.0,4.545967336221252,4.1060983395932,4.9393583014014855,-3.363027691481068,0.0,1.0903225806451613,0.4980645161290323,1.5705469149551727,1.170546914955173,0.4744225206006267,0.007572745326967384,0.36178535906170456,-1.0865527227078622,1.0941254680348296
r11_l6_environment_only_full_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,19,0.475,25,0.625,0,0.0,19,0.475,7,0.175,0,0.0,40,1.0,3,0.075,12,0.3,11,0.275,12,0.3,11,0.275,25,0.625,31,0.775,4,0.1,0,0.0,5.521251456839985,5.074888455000787,5.964701744631371,20.8652831338993,-40.0,1.185,0.5810000000000001,1.8063759790792056,1.4063759790792056,6.698411230597219,0.0032111336977929924,0.4364965958659102,-1.2983275248090587,1.3015386585068518
r11_l7_full_domain_randomisation_arena_wide,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,25,0.6756756756756757,30,0.8108108108108109,0,0.0,25,0.6756756756756757,5,0.13513513513513514,0,0.0,37,1.0,2,0.05405405405405406,5,0.13513513513513514,4,0.10810810810810811,5,0.13513513513513514,4,0.10810810810810811,30,0.8108108108108109,25,0.6756756756756757,3,0.08108108108108109,0,0.0,6.506391804796203,6.028526570094748,6.979864483039106,64.6664835315097,120.0,1.0994594594594596,0.4475675675675676,2.3177008915430104,1.9177008915430096,12.718456889108586,0.005156435851426046,0.3992895554981045,-1.4028170482585474,1.4079734841099736
r11_l7_full_domain_randomisation_arena_wide,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,39,0.75,43,0.8269230769230769,0,0.0,39,0.75,5,0.09615384615384616,0,0.0,52,1.0,3,0.057692307692307696,6,0.11538461538461539,5,0.09615384615384616,6,0.11538461538461539,5,0.09615384615384616,43,0.8269230769230769,32,0.6153846153846154,6,0.11538461538461539,0,0.0,7.572313176412759,7.025729538848876,8.113857356532092,75.97900562463214,120.00469095496263,0.8588461538461538,0.2503846153846154,3.0574928888647923,2.657492888864792,14.88313992708915,0.004090825560071528,0.217377680039884,-1.440238459242145,1.4443292848022165
r11_l7_full_domain_randomisation_arena_wide,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,0.7741935483870968,7,0.22580645161290322,6,0.1935483870967742,1,0.03225806451612903,0,0.0,25,0.8064516129032258,24,0.7741935483870968,0,0.0,19,0.6129032258064516,4,0.12903225806451613,0,0.0,4.545967336221252,4.1060983395932,4.9393583014014855,-10.96774193548387,0.0,1.1335483870967742,0.4516129032258064,1.4941054664092566,1.0941054664092567,0.0,0.00042252754222963225,0.4512228100218336,-1.1629941712537781,1.163416698796008
r11_l7_full_domain_randomisation_arena_wide,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,11,0.275,15,0.375,0,0.0,11,0.275,6,0.15,0,0.0,40,1.0,7,0.175,18,0.45,16,0.4,18,0.45,16,0.4,15,0.375,28,0.7,6,0.15,0,0.0,5.521251456839984,5.074888455000787,5.964701744631371,-22.709782181385716,-50.0,1.1795,0.40449999999999997,1.6968333818456205,1.2968333818456206,3.8867854403568485,0.001216003146088665,0.31456176461464347,-1.4078701220426437,1.4090861251887326
r11_l0_dry_air_fixed,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,27,0.7297297297297297,31,0.8378378378378378,0,0.0,27,0.7297297297297297,4,0.10810810810810811,0,0.0,37,1.0,3,0.08108108108108109,3,0.08108108108108109,3,0.08108108108108109,3,0.08108108108108109,3,0.08108108108108109,31,0.8378378378378378,0,0.0,1,0.02702702702702703,0,0.0,6.506391804796203,6.028526570094748,6.979864483039106,70.11646109917695,118.85221938978164,0.9724324324324324,0.0,2.3831255274636005,1.9831255274636008,13.90024488296073,0.0,0.0,-1.337392412337957,1.337392412337957
r11_l0_dry_air_fixed,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,39,0.75,41,0.7884615384615384,0,0.0,39,0.75,2,0.038461538461538464,0,0.0,52,1.0,3,0.057692307692307696,8,0.15384615384615385,8,0.15384615384615385,8,0.15384615384615385,8,0.15384615384615385,41,0.7884615384615384,0,0.0,2,0.038461538461538464,0,0.0,7.572313176412759,7.025729538848876,8.113857356532092,70.34557679340458,120.0,0.8284615384615385,0.0,3.0568713122439153,2.6568713122439154,14.960961408789188,0.0,0.0,-1.4408600358630215,1.4408600358630215
r11_l0_dry_air_fixed,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22,0.7096774193548387,9,0.2903225806451613,9,0.2903225806451613,0,0.0,0,0.0,22,0.7096774193548387,22,0.7096774193548387,0,0.0,0,0.0,3,0.0967741935483871,0,0.0,4.545967336221252,4.1060983395932,4.9393583014014855,-11.612903225806452,0.0,0.9916129032258062,0.0,1.5706129291286166,1.1706129291286171,0.0,0.0,0.0,-1.0864867085344179,1.0864867085344179
r11_l0_dry_air_fixed,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,12,0.3,16,0.4,0,0.0,12,0.3,4,0.1,0,0.0,40,1.0,6,0.15,18,0.45,18,0.45,18,0.45,18,0.45,16,0.4,0,0.0,3,0.075,0,0.0,5.521251456839984,5.074888455000787,5.964701744631371,-22.05725135916295,-50.0,1.1115,0.0,1.7397176383362474,1.3397176383362472,3.9427486408370527,0.0,0.0,-1.364985865552017,1.364985865552017
r11_l1_single_fan_fixed_nominal,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,33,0.8918918918918919,36,0.972972972972973,0,0.0,33,0.8918918918918919,3,0.08108108108108109,0,0.0,37,1.0,1,0.02702702702702703,0,0.0,0,0.0,0,0.0,0,0.0,36,0.972972972972973,36,0.972972972972973,6,0.16216216216216217,0,0.0,6.506391804796203,6.028526570094748,6.979864483039106,110.54931864651586,130.3608883940169,1.0345945945945947,0.4075675675675675,2.5178376217694494,2.117837621769449,17.26118132142786,0.00015784238386360542,0.36917297352902756,-1.2026803180321088,1.2028381604159726
r11_l1_single_fan_fixed_nominal,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,44,0.8461538461538461,48,0.9230769230769231,0,0.0,44,0.8461538461538461,4,0.07692307692307693,0,0.0,52,1.0,1,0.019230769230769232,3,0.057692307692307696,3,0.057692307692307696,3,0.057692307692307696,3,0.057692307692307696,48,0.9230769230769231,52,1.0,5,0.09615384615384616,0,0.0,7.572313176412761,7.025729538848876,8.113857356532092,98.36409706407932,127.87721243377288,0.8742307692307693,0.3557692307692308,3.2021244617959206,2.8021244617959202,16.910487843704306,0.00018944111921415,0.29805217990768545,-1.295606886311017,1.2957963274302313
r11_l1_single_fan_fixed_nominal,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,2,0.06451612903225806,2,0.06451612903225806,0,0.0,2,0.06451612903225806,0,0.0,20,0.6451612903225806,11,0.3548387096774194,9,0.2903225806451613,0,0.0,0,0.0,20,0.6451612903225806,20,0.6451612903225806,2,0.06451612903225806,31,1.0,8,0.25806451612903225,0,0.0,4.545967336221252,4.1060983395932,4.9393583014014855,-2.6717715043058177,0.0,1.163225806451613,0.58,1.5621015305381827,1.162101530538182,0.8709436381488752,0.0034863150558730456,0.5387333242685078,-1.094998107124853,1.098484422180726
r11_l1_single_fan_fixed_nominal,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,23,0.575,27,0.675,0,0.0,23,0.575,4,0.1,0,0.0,40,1.0,2,0.05,11,0.275,11,0.275,11,0.275,11,0.275,27,0.675,39,0.975,6,0.15,0,0.0,5.521251456839984,5.074888455000787,5.964701744631371,39.60456854217074,120.26788769394142,1.24,0.5695,1.7478529399364136,1.3478529399364134,8.300625098659149,0.004900064203587472,0.49094726246487214,-1.3568505639518509,1.3617506281554383
r11_l2_four_fan_fixed_nominal,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,48,0.9230769230769231,52,1.0,0,0.0,48,0.9230769230769231,4,0.07692307692307693,0,0.0,52,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52,1.0,52,1.0,8,0.15384615384615385,0,0.0,7.572313176412759,7.025729538848876,8.113857356532092,123.58563324290932,137.54597988752147,0.9215384615384614,0.9007692307692309,3.4317263685187944,3.031726368518794,18.46153846153846,0.00022118051336184806,0.6780299515534545,-1.0660049795881423,1.0662261601015042
r11_l2_four_fan_fixed_nominal,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,34,0.918918918918919,37,1.0,0,0.0,34,0.918918918918919,3,0.08108108108108109,0,0.0,37,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37,1.0,37,1.0,4,0.10810810810810811,0,0.0,6.506391804796203,6.028526570094748,6.979864483039106,124.9919171024774,140.39801722312416,1.107027027027027,1.0762162162162163,2.712465920939874,2.3124659209398746,18.247024550819987,0.0,0.7551030758277365,-1.0080520188616833,1.0080520188616833
r11_l2_four_fan_fixed_nominal,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,29,0.725,37,0.925,0,0.0,29,0.725,8,0.2,0,0.0,40,1.0,0,0.0,3,0.075,3,0.075,3,0.075,3,0.075,37,0.925,40,1.0,6,0.15,0,0.0,5.521251456839985,5.074888455000787,5.964701744631371,87.27909602109776,140.1828498672644,1.2305,1.1995,2.1390477709621996,1.7390477709622,12.614353282760423,0.00049297796167383,1.0034380951886042,-0.9656557329260643,0.9661487108877381
r11_l2_four_fan_fixed_nominal,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,14,0.45161290322580644,14,0.45161290322580644,0,0.0,14,0.45161290322580644,1,0.03225806451612903,13,0.41935483870967744,18,0.5806451612903226,3,0.0967741935483871,1,0.03225806451612903,0,0.0,14,0.45161290322580644,13,0.41935483870967744,14,0.45161290322580644,31,1.0,6,0.1935483870967742,0,0.0,4.545967336221252,4.1060983395932,4.9393583014014855,58.50786995137055,0.0,1.2348387096774194,1.1825806451612901,1.6992895971566477,1.299289597156648,6.507924341248218,0.003564545784320745,1.0075535637543744,-0.9578100405063871,0.9613745862907078
r11_l3_fan_parameter_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,47,0.9038461538461539,52,1.0,0,0.0,47,0.9038461538461539,5,0.09615384615384616,0,0.0,52,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52,1.0,52,1.0,7,0.1346153846153846,0,0.0,7.572313176412759,7.025729538848876,8.113857356532092,119.0287297451593,133.41090619711701,0.9192307692307691,0.8003846153846154,3.359196711548759,2.9591967115487585,18.076923076923077,0.004298824754907866,0.6719110906800339,-1.1385346365581779,1.142833461313086
r11_l3_fan_parameter_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,32,0.8648648648648649,35,0.9459459459459459,0,0.0,32,0.8648648648648649,4,0.10810810810810811,0,0.0,37,1.0,1,0.02702702702702703,1,0.02702702702702703,0,0.0,1,0.02702702702702703,0,0.0,35,0.9459459459459459,37,1.0,10,0.2702702702702703,0,0.0,6.506391804796203,6.028526570094748,6.979864483039106,112.57501588123246,134.62549418110262,1.0697297297297295,0.9508108108108108,2.6184593664392124,2.218459366439213,16.99221338771207,0.004446413539357268,0.7427258401237515,-1.1020585733623447,1.1065049869017023
r11_l3_fan_parameter_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,6,0.1935483870967742,7,0.22580645161290322,0,0.0,6,0.1935483870967742,2,0.06451612903225806,18,0.5806451612903226,13,0.41935483870967744,5,0.16129032258064516,1,0.03225806451612903,0,0.0,19,0.6129032258064516,18,0.5806451612903226,7,0.22580645161290322,31,1.0,8,0.25806451612903225,0,0.0,4.545967336221252,4.1060983395932,4.9393583014014855,17.471765568708282,0.0,1.1806451612903226,0.9987096774193548,1.551948284343612,1.1519482843436122,2.59972003509308,0.00506816237889758,0.7507493044990309,-1.105151353319423,1.1102195156983206
r11_l3_fan_parameter_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,24,0.6,32,0.8,0,0.0,24,0.6,11,0.275,0,0.0,40,1.0,1,0.025,7,0.175,4,0.1,7,0.175,4,0.1,32,0.8,40,1.0,8,0.2,0,0.0,5.521251456839985,5.074888455000787,5.964701744631371,55.53247772324742,127.54607168012004,1.2795,1.117,1.884466691704286,1.4844666917042861,8.79407283732355,0.006381073765265424,0.96287374395166,-1.2202368121839786,1.2266178859492438
r11_l4_local_fan_position_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,31,0.8378378378378378,33,0.8918918918918919,0,0.0,31,0.8378378378378378,5,0.13513513513513514,0,0.0,37,1.0,0,0.0,4,0.10810810810810811,1,0.02702702702702703,4,0.10810810810810811,1,0.02702702702702703,33,0.8918918918918919,37,1.0,6,0.16216216216216217,0,0.0,6.506391804796203,6.028526570094748,6.979864483039106,101.23679403227284,133.23712759343232,1.0691891891891891,0.9097297297297299,2.5789683688786766,2.178968368878676,16.406879921968375,0.0035839865784314346,0.6741718884398998,-1.1415495709228813,1.1451335575013126
r11_l4_local_fan_position_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,49,0.9423076923076923,51,0.9807692307692307,0,0.0,49,0.9423076923076923,2,0.038461538461538464,0,0.0,52,1.0,0,0.0,1,0.019230769230769232,1,0.019230769230769232,1,0.019230769230769232,1,0.019230769230769232,51,0.9807692307692307,52,1.0,9,0.17307692307692307,0,0.0,7.572313176412759,7.025729538848876,8.113857356532092,125.90211505170804,137.33425356363435,0.9176923076923076,0.8011538461538461,3.36595961446816,2.9659596144681597,18.846153846153847,0.005009153607764335,0.678250010063468,-1.1317717336387767,1.1367808872465412
r11_l4_local_fan_position_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,8,0.25806451612903225,9,0.2903225806451613,0,0.0,8,0.25806451612903225,2,0.06451612903225806,15,0.4838709677419355,16,0.5161290322580645,6,0.1935483870967742,1,0.03225806451612903,0,0.0,16,0.5161290322580645,15,0.4838709677419355,9,0.2903225806451613,31,1.0,4,0.12903225806451613,0,0.0,4.545967336221252,4.1060983395932,4.9393583014014855,24.60958225323045,0.0,1.207741935483871,1.0135483870967743,1.5013785389688101,1.1013785389688104,3.274404757057285,0.006268173561965634,0.7911732420586818,-1.1557210986942248,1.1619892722561904
r11_l4_local_fan_position_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,21,0.525,28,0.7,0,0.0,21,0.525,12,0.3,0,0.0,40,1.0,5,0.125,7,0.175,2,0.05,7,0.175,2,0.05,28,0.7,40,1.0,8,0.2,0,0.0,5.521251456839984,5.074888455000787,5.964701744631371,42.0398996911652,123.02856824099786,1.2605,1.0995000000000001,1.8881361600048376,1.4881361600048377,8.032147278382553,0.0009296045549335226,0.9066130857964382,-1.2165673438834268,1.2174969484383602
