environment_block_id,library_size_case_id,policy_id,history_length,launch_speed_bin_id,source_validation_run_count,source_validation_run_labels,launch_count,launch_speed_bin_min_m_s,launch_speed_bin_max_m_s,launch_speed_bin_label,start_energy_feasibility_threshold_m_s,start_energy_group_basis,mission_success_count,mission_success_rate,safe_success_count,safe_success_rate,full_safe_success_count,full_safe_success_rate,front_wall_terminal_success_count,front_wall_terminal_success_rate,wrong_wall_exit_count,wrong_wall_exit_rate,expected_low_energy_dry_air_sink_count,expected_low_energy_dry_air_sink_rate,claim_bearing_episode_count,claim_bearing_episode_rate,no_viable_primitive_count,no_viable_primitive_rate,hard_failure_count,hard_failure_rate,floor_or_ceiling_violation_count,floor_or_ceiling_violation_rate,physical_hard_failure_count,physical_hard_failure_rate,physical_floor_or_ceiling_violation_count,physical_floor_or_ceiling_violation_rate,terminal_useful_count,terminal_useful_rate,lift_capture_count,lift_capture_rate,memory_changed_selection_count,memory_changed_selection_rate,exploration_changed_selection_count,exploration_changed_selection_rate,mean_initial_launch_speed_m_s,min_initial_launch_speed_m_s,max_initial_launch_speed_m_s,mean_launch_score,median_launch_score,mean_episode_flight_time_s,mean_lift_dwell_time_s,mean_terminal_specific_energy_m,mean_terminal_specific_energy_reserve_m,mean_terminal_specific_energy_bonus,mean_positive_specific_energy_gain_m,mean_updraft_specific_energy_gain_proxy_m,mean_net_specific_energy_delta_m,mean_gross_specific_energy_loss_m
r11_l4_local_fan_position_uncertainty,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,27,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,24,0.8888888888888888,26,0.9629629629629629,0,0.0,24,0.8888888888888888,2,0.07407407407407407,0,0.0,27,1.0,0,0.0,1,0.037037037037037035,1,0.037037037037037035,1,0.037037037037037035,1,0.037037037037037035,26,0.9629629629629629,27,1.0,3,0.1111111111111111,0,0.0,7.616733485403875,7.025729538848876,8.034078728789705,114.05759535564395,135.63999033234794,0.8874074074074072,0.7562962962962964,3.404809471981418,3.004809471981418,17.77777777777778,0.003006470403884711,0.6421955687026275,-1.1514015449040595,1.1544080153079443
r11_l4_local_fan_position_uncertainty,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_6_0_to_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,15,0.8823529411764706,15,0.8823529411764706,0,0.0,15,0.8823529411764706,1,0.058823529411764705,0,0.0,17,1.0,0,0.0,2,0.11764705882352941,1,0.058823529411764705,2,0.11764705882352941,1,0.058823529411764705,15,0.8823529411764706,17,1.0,3,0.17647058823529413,0,0.0,6.600901092811046,6.099974731221514,6.979864483039106,109.0517808084836,133.23712759343232,1.06,0.9164705882352943,2.581573215389874,2.1815732153898737,17.369696777616713,0.006529224606830747,0.6266802417291435,-1.203555522566178,1.2100847471730087
r11_l4_local_fan_position_uncertainty,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_4_0_to_5_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,6,0.35294117647058826,6,0.35294117647058826,0,0.0,6,0.35294117647058826,1,0.058823529411764705,9,0.5294117647058824,8,0.47058823529411764,1,0.058823529411764705,1,0.058823529411764705,0,0.0,10,0.5882352941176471,9,0.5294117647058824,6,0.35294117647058826,17,1.0,0,0.0,0,0.0,4.57718943642704,4.1060983395932,4.902884016874245,42.74634494720911,0.0,1.2341176470588235,1.0388235294117647,1.5541187212996093,1.1541187212996094,4.360688764911827,0.006174906870515323,0.813095793560323,-1.1443517981404596,1.1505267050109746
r11_l4_local_fan_position_uncertainty,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_5_0_to_6_0_m_s,4,E03.1;E03.2;E03.3;E03.4,19,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,10,0.5263157894736842,14,0.7368421052631579,0,0.0,10,0.5263157894736842,6,0.3157894736842105,0,0.0,19,1.0,2,0.10526315789473684,3,0.15789473684210525,1,0.05263157894736842,3,0.15789473684210525,1,0.05263157894736842,14,0.7368421052631579,19,1.0,5,0.2631578947368421,0,0.0,5.495970239291155,5.12330928775431,5.959681147377292,44.51339653330151,124.14513133357718,1.2463157894736843,1.122105263157895,1.9228596008911751,1.522859600891175,8.304468523554604,0.0021587108924426474,0.9628196782589652,-1.1792089293930752,1.1813676402855178
r11_l5_active_fan_count_uncertainty,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_6_0_to_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,14,0.8235294117647058,15,0.8823529411764706,0,0.0,14,0.8235294117647058,1,0.058823529411764705,0,0.0,17,1.0,1,0.058823529411764705,1,0.058823529411764705,1,0.058823529411764705,1,0.058823529411764705,1,0.058823529411764705,15,0.8823529411764706,10,0.5882352941176471,2,0.11764705882352941,0,0.0,6.600901092811046,6.099974731221514,6.979864483039106,93.76199233891509,123.59209929840657,0.9823529411764703,0.4058823529411764,2.5165090299188297,2.11650902991883,15.946396115140814,0.0,0.24774905164848599,-1.2686197080372221,1.2686197080372221
r11_l5_active_fan_count_uncertainty,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,27,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,23,0.8518518518518519,24,0.8888888888888888,0,0.0,23,0.8518518518518519,1,0.037037037037037035,0,0.0,27,1.0,1,0.037037037037037035,2,0.07407407407407407,2,0.07407407407407407,2,0.07407407407407407,2,0.07407407407407407,24,0.8888888888888888,22,0.8148148148148148,3,0.1111111111111111,0,0.0,7.616733485403874,7.025729538848876,8.034078728789705,99.83286520865579,128.3040935633054,0.8407407407407407,0.42148148148148146,3.252619950222834,2.8526199502228344,17.037037037037038,0.00010754252882343333,0.362088685345618,-1.3035910666626433,1.3036986091914669
r11_l5_active_fan_count_uncertainty,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_4_0_to_5_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,3,0.17647058823529413,3,0.17647058823529413,0,0.0,3,0.17647058823529413,0,0.0,11,0.6470588235294118,6,0.35294117647058826,3,0.17647058823529413,0,0.0,0,0.0,11,0.6470588235294118,11,0.6470588235294118,3,0.17647058823529413,12,0.7058823529411765,1,0.058823529411764705,0,0.0,4.57718943642704,4.1060983395932,4.902884016874245,17.06158544367932,0.0,1.1105882352941177,0.5611764705882353,1.6009696514930434,1.2009696514930435,2.118849447376211,0.0018389551271569765,0.36449262649871805,-1.0975008679470255,1.0993398230741822
r11_l5_active_fan_count_uncertainty,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_5_0_to_6_0_m_s,4,E03.1;E03.2;E03.3;E03.4,19,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,10,0.5263157894736842,13,0.6842105263157895,0,0.0,10,0.5263157894736842,3,0.15789473684210525,0,0.0,19,1.0,0,0.0,6,0.3157894736842105,6,0.3157894736842105,6,0.3157894736842105,6,0.3157894736842105,13,0.6842105263157895,16,0.8421052631578947,3,0.15789473684210525,0,0.0,5.495970239291155,5.12330928775431,5.959681147377292,29.060179867831344,112.04714071484466,1.1936842105263157,0.5863157894736842,1.7895223466360612,1.3895223466360607,7.365712227324941,0.0007518728593805526,0.48334549672909616,-1.3125461836481893,1.31329805650757
r11_l6_environment_only_full_uncertainty,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_6_0_to_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,14,0.8235294117647058,15,0.8823529411764706,0,0.0,14,0.8235294117647058,1,0.058823529411764705,0,0.0,17,1.0,1,0.058823529411764705,1,0.058823529411764705,1,0.058823529411764705,1,0.058823529411764705,1,0.058823529411764705,15,0.8823529411764706,12,0.7058823529411765,2,0.11764705882352941,0,0.0,6.600901092811046,6.099974731221514,6.979864483039106,92.33962492717242,123.59348441148906,0.9847058823529411,0.34352941176470586,2.4767164853380113,2.0767164853380113,15.922766743913773,0.0,0.19275590694900202,-1.3084122526180406,1.3084122526180406
r11_l6_environment_only_full_uncertainty,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_4_0_to_5_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,1,0.058823529411764705,1,0.058823529411764705,0,0.0,1,0.058823529411764705,0,0.0,12,0.7058823529411765,5,0.29411764705882354,4,0.23529411764705882,0,0.0,0,0.0,12,0.7058823529411765,12,0.7058823529411765,1,0.058823529411764705,13,0.7647058823529411,2,0.11764705882352941,0,0.0,4.57718943642704,4.1060983395932,4.902884016874245,-0.9033357406125383,0.0,1.1223529411764706,0.5329411764705881,1.5705289293829074,1.1705289293829073,0.8038730803571368,0.01123082794741297,0.3683815872748687,-1.1279415900571612,1.1391724180045744
r11_l6_environment_only_full_uncertainty,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,27,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,21,0.7777777777777778,22,0.8148148148148148,0,0.0,21,0.7777777777777778,2,0.07407407407407407,0,0.0,27,1.0,2,0.07407407407407407,3,0.1111111111111111,2,0.07407407407407407,3,0.1111111111111111,2,0.07407407407407407,22,0.8148148148148148,20,0.7407407407407407,2,0.07407407407407407,0,0.0,7.616733485403874,7.025729538848876,8.034078728789705,84.15734876639664,123.93298242584,0.8533333333333332,0.422962962962963,3.255550330246621,2.8555503302466207,15.555555555555555,0.0013016331373798926,0.32366512338830067,-1.3006606866388564,1.3019623197762367
r11_l6_environment_only_full_uncertainty,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_5_0_to_6_0_m_s,4,E03.1;E03.2;E03.3;E03.4,19,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,8,0.42105263157894735,11,0.5789473684210527,0,0.0,8,0.42105263157894735,4,0.21052631578947367,0,0.0,19,1.0,0,0.0,8,0.42105263157894735,7,0.3684210526315789,8,0.42105263157894735,7,0.3684210526315789,11,0.5789473684210527,16,0.8421052631578947,2,0.10526315789473684,0,0.0,5.495970239291155,5.12330928775431,5.959681147377292,4.239592974650248,-50.0,1.1789473684210523,0.6378947368421052,1.7825920088121432,1.382592008812143,5.990018357254806,0.0,0.4473952707518657,-1.3194765214721071,1.3194765214721071
r11_l7_full_domain_randomisation_arena_wide,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_6_0_to_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,13,0.7647058823529411,15,0.8823529411764706,0,0.0,13,0.7647058823529411,2,0.11764705882352941,0,0.0,17,1.0,0,0.0,2,0.11764705882352941,2,0.11764705882352941,2,0.11764705882352941,2,0.11764705882352941,15,0.8823529411764706,10,0.5882352941176471,0,0.0,0,0.0,6.600901092811046,6.099974731221514,6.979864483039106,78.8459545254215,122.33025711277686,1.0576470588235294,0.29647058823529415,2.3800966882791847,1.9800966882791844,14.512981978997981,1.8316724577652942e-05,0.23759097041905597,-1.4050320496768678,1.4050503664014455
r11_l7_full_domain_randomisation_arena_wide,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,27,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,20,0.7407407407407407,21,0.7777777777777778,0,0.0,20,0.7407407407407407,2,0.07407407407407407,0,0.0,27,1.0,2,0.07407407407407407,4,0.14814814814814814,3,0.1111111111111111,4,0.14814814814814814,3,0.1111111111111111,21,0.7777777777777778,19,0.7037037037037037,2,0.07407407407407407,0,0.0,7.616733485403875,7.025729538848876,8.034078728789705,72.67541689555729,120.01187802347712,0.8274074074074073,0.2592592592592593,3.069655128424234,2.669655128424234,14.589965861677356,0.0,0.19862160010337246,-1.4865558884612438,1.4865558884612438
r11_l7_full_domain_randomisation_arena_wide,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_4_0_to_5_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,0.8235294117647058,3,0.17647058823529413,3,0.17647058823529413,0,0.0,0,0.0,14,0.8235294117647058,14,0.8235294117647058,0,0.0,10,0.5882352941176471,2,0.11764705882352941,0,0.0,4.57718943642704,4.1060983395932,4.902884016874245,-7.0588235294117645,0.0,1.1235294117647057,0.3870588235294118,1.543838392438432,1.1438383924384319,0.0,0.0,0.2943093775779025,-1.1546321270016366,1.1546321270016366
r11_l7_full_domain_randomisation_arena_wide,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_5_0_to_6_0_m_s,4,E03.1;E03.2;E03.3;E03.4,19,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,7,0.3684210526315789,9,0.47368421052631576,0,0.0,7,0.3684210526315789,2,0.10526315789473684,0,0.0,19,1.0,2,0.10526315789473684,8,0.42105263157894735,8,0.42105263157894735,8,0.42105263157894735,8,0.42105263157894735,9,0.47368421052631576,13,0.6842105263157895,1,0.05263157894736842,0,0.0,5.495970239291155,5.12330928775431,5.959681147377292,-5.695622820587315,-50.0,1.1684210526315788,0.36526315789473685,1.7225805748892256,1.3225805748892254,5.249489727810077,0.0,0.2697573127711776,-1.3794879553950248,1.3794879553950248
r11_l0_dry_air_fixed,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,27,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,18,0.6666666666666666,19,0.7037037037037037,0,0.0,18,0.6666666666666666,1,0.037037037037037035,0,0.0,27,1.0,2,0.07407407407407407,6,0.2222222222222222,6,0.2222222222222222,6,0.2222222222222222,6,0.2222222222222222,19,0.7037037037037037,0,0.0,2,0.07407407407407407,0,0.0,7.616733485403874,7.025729538848876,8.034078728789705,52.96296296296296,120.0,0.7970370370370369,0.0,3.1156377446175916,2.7156377446175917,13.333333333333334,0.0,0.0,-1.440573272267886,1.440573272267886
r11_l0_dry_air_fixed,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,12,0.7058823529411765,13,0.7647058823529411,0,0.0,12,0.7058823529411765,1,0.058823529411764705,0,0.0,17,1.0,2,0.11764705882352941,2,0.11764705882352941,2,0.11764705882352941,2,0.11764705882352941,2,0.11764705882352941,13,0.7647058823529411,0,0.0,0,0.0,0,0.0,6.600901092811046,6.099974731221514,6.979864483039106,64.80640409645964,119.25243945070297,0.9388235294117646,0.0,2.4474424686304515,2.0474424686304515,13.629933508224344,0.0,0.0,-1.3376862693256009,1.3376862693256009
r11_l0_dry_air_fixed,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.6470588235294118,6,0.35294117647058826,6,0.35294117647058826,0,0.0,0,0.0,11,0.6470588235294118,11,0.6470588235294118,0,0.0,0,0.0,1,0.058823529411764705,0,0.0,4.57718943642704,4.1060983395932,4.902884016874245,-14.117647058823529,0.0,1.0188235294117645,0.0,1.5644675340838252,1.1644675340838253,0.0,0.0,0.0,-1.1340029853562434,1.1340029853562434
r11_l0_dry_air_fixed,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,4,E03.1;E03.2;E03.3;E03.4,19,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,6,0.3157894736842105,7,0.3684210526315789,0,0.0,6,0.3157894736842105,1,0.05263157894736842,0,0.0,19,1.0,2,0.10526315789473684,10,0.5263157894736842,10,0.5263157894736842,10,0.5263157894736842,10,0.5263157894736842,7,0.3684210526315789,0,0.0,2,0.10526315789473684,0,0.0,5.495970239291155,5.12330928775431,5.959681147377292,-23.623296060637674,-100.0,1.0863157894736843,0.0,1.749801945923911,1.3498019459239108,4.271440781467592,0.0,0.0,-1.3522665843603392,1.3522665843603392
r11_l1_single_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,27,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,22,0.8148148148148148,24,0.8888888888888888,0,0.0,22,0.8148148148148148,2,0.07407407407407407,0,0.0,27,1.0,1,0.037037037037037035,2,0.07407407407407407,2,0.07407407407407407,2,0.07407407407407407,2,0.07407407407407407,24,0.8888888888888888,27,1.0,4,0.14814814814814814,0,0.0,7.616733485403875,7.025729538848876,8.034078728789705,92.01309110246586,128.5634411570591,0.8474074074074073,0.3422222222222222,3.234682145551762,2.834682145551762,16.296296296296298,0.00036484956293095553,0.28429427862135076,-1.3215288713337154,1.3218937208966464
r11_l1_single_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,16,0.9411764705882353,16,0.9411764705882353,0,0.0,16,0.9411764705882353,0,0.0,0,0.0,17,1.0,1,0.058823529411764705,0,0.0,0,0.0,0,0.0,0,0.0,16,0.9411764705882353,17,1.0,1,0.058823529411764705,0,0.0,6.600901092811046,6.099974731221514,6.979864483039106,120.62530217195902,131.8400539173765,1.0305882352941176,0.4294117647058824,2.5663323595448864,2.1663323595448865,18.414524508312816,0.0,0.42106542818000964,-1.2187963784111657,1.2187963784111657
r11_l1_single_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,2,0.11764705882352941,2,0.11764705882352941,0,0.0,2,0.11764705882352941,0,0.0,10,0.5882352941176471,7,0.4117647058823529,5,0.29411764705882354,0,0.0,0,0.0,10,0.5882352941176471,10,0.5882352941176471,2,0.11764705882352941,17,1.0,2,0.11764705882352941,0,0.0,4.57718943642704,4.1060983395932,4.902884016874245,4.577828430771804,0.0,1.2035294117647057,0.5929411764705882,1.5770797161139738,1.1770797161139739,1.6013889690277467,0.003244924152538329,0.5705529762596985,-1.1213908033260946,1.124635727478633
r11_l1_single_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,4,E03.1;E03.2;E03.3;E03.4,19,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,10,0.5263157894736842,11,0.5789473684210527,0,0.0,10,0.5263157894736842,1,0.05263157894736842,0,0.0,19,1.0,1,0.05263157894736842,7,0.3684210526315789,7,0.3684210526315789,7,0.3684210526315789,7,0.3684210526315789,11,0.5789473684210527,18,0.9473684210526315,1,0.05263157894736842,0,0.0,5.495970239291155,5.12330928775431,5.959681147377292,24.694920458002308,113.79838858223658,1.2231578947368422,0.5431578947368422,1.6997538400014738,1.2997538400014739,7.372151798288051,0.0034294971442866314,0.4388817459133385,-1.4023146902827763,1.405744187427063
r11_l2_four_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,27,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,26,0.9629629629629629,27,1.0,0,0.0,26,0.9629629629629629,1,0.037037037037037035,0,0.0,27,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27,1.0,27,1.0,3,0.1111111111111111,0,0.0,7.616733485403876,7.025729538848876,8.034078728789705,130.2267726861169,137.20799319682092,0.8799999999999999,0.8577777777777779,3.4606557764645562,3.0606557764645563,19.25925925925926,0.0,0.640150323204018,-1.0955552404209215,1.0955552404209215
r11_l2_four_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,16,0.9411764705882353,17,1.0,0,0.0,16,0.9411764705882353,1,0.058823529411764705,0,0.0,17,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,1.0,17,1.0,1,0.058823529411764705,0,0.0,6.600901092811046,6.099974731221514,6.979864483039106,128.8933679203511,139.88851896435415,1.091764705882353,1.0623529411764707,2.7777955445293627,2.3777955445293633,18.735987011645282,0.0,0.76550505187723,-1.0073331934266891,1.0073331934266891
r11_l2_four_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,5,0.29411764705882354,5,0.29411764705882354,0,0.0,5,0.29411764705882354,3,0.17647058823529413,9,0.5294117647058824,8,0.47058823529411764,0,0.0,3,0.17647058823529413,0,0.0,12,0.7058823529411765,9,0.5294117647058824,5,0.29411764705882354,17,1.0,1,0.058823529411764705,0,0.0,4.57718943642704,4.1060983395932,4.902884016874245,25.43959326596701,0.0,1.236470588235294,1.1800000000000002,1.705676787664031,1.3056767876640312,4.418386056652844,0.001888480926506524,0.9601880007912269,-0.9927937317760375,0.9946822127025442
r11_l2_four_fan_fixed_nominal,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,4,E03.1;E03.2;E03.3;E03.4,19,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,10,0.5263157894736842,14,0.7368421052631579,0,0.0,10,0.5263157894736842,7,0.3684210526315789,0,0.0,19,1.0,1,0.05263157894736842,4,0.21052631578947367,1,0.05263157894736842,4,0.21052631578947367,1,0.05263157894736842,14,0.7368421052631579,19,1.0,3,0.15789473684210525,0,0.0,5.495970239291155,5.12330928775431,5.959681147377292,42.84003231890182,131.7120262611018,1.2231578947368422,1.1957894736842107,2.1263695580365076,1.726369558036508,9.508431695695863,0.0004037548461507737,1.0325949804187764,-0.9756989722477423,0.9761027270938931
r11_l3_fan_parameter_uncertainty,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,27,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,25,0.9259259259259259,27,1.0,0,0.0,25,0.9259259259259259,2,0.07407407407407407,0,0.0,27,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27,1.0,27,1.0,4,0.14814814814814814,0,0.0,7.616733485403875,7.025729538848876,8.034078728789705,122.3416038867257,133.03910689921227,0.888148148148148,0.7562962962962962,3.378936195454789,2.978936195454789,18.51851851851852,0.005629352769551656,0.6172832252555586,-1.1772748214306892,1.1829041742002409
r11_l3_fan_parameter_uncertainty,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,15,0.8823529411764706,15,0.8823529411764706,0,0.0,15,0.8823529411764706,1,0.058823529411764705,0,0.0,17,1.0,1,0.058823529411764705,1,0.058823529411764705,0,0.0,1,0.058823529411764705,0,0.0,15,0.8823529411764706,17,1.0,3,0.17647058823529413,0,0.0,6.600901092811046,6.099974731221514,6.979864483039106,113.73652459281337,134.86470722483995,1.0447058823529412,0.9282352941176472,2.667376988353108,2.2673769883531083,17.311256093803088,0.004087304748763065,0.7031790961119453,-1.1177517496029443,1.1218390543517074
r11_l3_fan_parameter_uncertainty,super_light_cluster,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,4,0.23529411764705882,4,0.23529411764705882,0,0.0,4,0.23529411764705882,0,0.0,12,0.7058823529411765,5,0.29411764705882354,1,0.058823529411764705,0,0.0,0,0.0,12,0.7058823529411765,12,0.7058823529411765,4,0.23529411764705882,17,1.0,4,0.23529411764705882,0,0.0,4.57718943642704,4.1060983395932,4.902884016874245,33.496406414656356,0.0,1.1858823529411764,0.9952941176470587,1.6405397793688072,1.240539779368807,3.463761996116412,0.0072478686109154694,0.748346966933903,-1.0579307400712614,1.065178608682177
