primitive_variant_id,primitive_id,entry_role,transition_entry_class,controller_id,candidate_index,candidate_weight_label,local_lqr_speed_bin_id,local_lqr_reference_speed_m_s,K_gain_checksum,augmented_A_checksum,augmented_B_checksum,augmented_gain_checksum,Q_weight_json,R_weight_json,reference_state_vector,reference_command_vector,finite_horizon_s,controller_input_slots_per_primitive,controller_input_update_period_s,primitive_timing_contract_version,timing_augmentation_type,transition_object_id,w3_variant_status,eligible_for_post_w3_library_size_study,compatible_row_count,incompatible_row_count,continuation_valid_count,episode_terminal_useful_count,hard_failure_count,blocked_count,positive_continuation_count,transition_chain_compatible_count,transition_chain_compatible_rate,transition_success_probability,transition_exit_classes_seen,transition_pairs_seen,accepted_count,continuation_valid_rate,episode_terminal_useful_rate,hard_failure_rate,minimum_wall_margin_min_m,floor_margin_min_m,ceiling_margin_min_m,energy_residual_mean_m,lift_dwell_mean_s,saturation_fraction_mean,w3_environment_modes_seen,w3_environment_mode_count,all_r7_modes_positive,both_w3_modes_positive,status_reason
primvar_energy_retaining_bank_transition_object_eec55cf9d0d5,energy_retaining_bank,transition_object,boundary_near,lqrta_energy_retaining_bank_3d9fa48cd376,5,energy_retaining_bank_robust_anchor_surface_aggressive_ref_agile_pitch_up_005,speed_bin_5p0_m_s,5.0,849b223fb42c157d433d98f3db22f7beba99b8dfee573f6d002cea1dff514750,46f7e19c62c0c6d4eb88fcf9b345043db8a00901e32d949735a0a37072ae2af0,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,97e83c29a686e5c127559af461c7fad8ed0be0ed5b67e413e5c719e9e98f5f15,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":5.28,""q_rates"":1.9800000000000002,""q_surfaces"":0.12,""q_velocity"":0.66,""reference_bank_bias_rad"":0.0,""reference_pitch_bias_rad"":0.018,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.6,""r_elevator"":0.54,""r_rudder"":0.72}","[0.0,0.0,0.0,0.16,0.04144303491240779,0.0,4.961198229091909,0.0,0.6217009985960275,0.0,0.0,0.0,0.0,-0.021914755184844342,0.0]","[0.0,-0.021914755184844342,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_eec55cf9d0d5__entry_boundary_near,route_usable,True,160,0,72,88,0,0,88,88,0.55,0.55,boundary_near;safe_terminal,boundary_near->boundary_near;boundary_near->safe_terminal,8,0.45,0.55,0.0,-0.0723266131692623,0.5046463117634142,0.7971669948028199,-0.03167193301954989,0.028999999999999998,0.6487499999999999,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,boundary_near_route_usable_low_hard_failure
primvar_energy_retaining_bank_transition_object_2d807a309322,energy_retaining_bank,transition_object,boundary_near,lqrta_energy_retaining_bank_1c1c23461fcc,6,energy_retaining_bank_robust_anchor_balanced_robust_ref_left_bias_006,speed_bin_7p0_m_s,7.0,7890ffd75c527dbd22505e7f57bd62956853873c3aaa9489d3622bd56f79f9ed,4960290c4b345812154abcd290cb6390b92798e13de9f1681834a40c6dd42943,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,7d7fbb4af5782bb1ccf0164ca804bcaa623f9dedb6cd79aeb53105f29894a5be,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":6.72,""q_rates"":2.52,""q_surfaces"":0.18,""q_velocity"":0.78,""reference_bank_bias_rad"":-0.055,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.4,""r_elevator"":1.26,""r_rudder"":1.68}","[0.0,0.0,0.0,0.10500000000000001,-0.04810246358724731,0.0,6.986238655337723,0.0,0.4387134037899517,0.0,0.0,0.0,0.0,-0.010271096863337612,0.0]","[0.0,-0.010271096863337612,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_2d807a309322__entry_boundary_near,route_usable,True,160,0,72,88,0,0,88,88,0.55,0.55,boundary_near;safe_terminal,boundary_near->boundary_near;boundary_near->safe_terminal,7,0.45,0.55,0.0,-0.0723327037729957,0.5043474892157882,0.7971669948028199,-0.03176934559937539,0.027125,0.44625000000000004,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,boundary_near_route_usable_low_hard_failure
primvar_energy_retaining_bank_transition_object_444a6c5eb99a,energy_retaining_bank,transition_object,boundary_near,lqrta_energy_retaining_bank_ed6e821b2494,6,energy_retaining_bank_robust_anchor_balanced_robust_ref_left_bias_006,speed_bin_4p0_m_s,4.0,8653af0561a5109c49e28e0bb0ffcaab680bb86664542fd41027c149c047f9e1,54927bcefebfb3a189c1207a244274e701e97e6071e85e03dc6da4071a460bfc,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,ec7ad9ce0b959322d9ab8620c07075e06d7dbdaa28e318c3a5e978ae335d5f85,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":6.72,""q_rates"":2.52,""q_surfaces"":0.18,""q_velocity"":0.78,""reference_bank_bias_rad"":-0.055,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.4,""r_elevator"":1.26,""r_rudder"":1.68}","[0.0,0.0,0.0,0.10500000000000001,0.032453423387522225,0.0,3.9626688033853164,0.0,0.5452118438522628,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_444a6c5eb99a__entry_boundary_near,route_usable,True,160,0,72,88,0,0,88,88,0.55,0.55,boundary_near;safe_terminal,boundary_near->boundary_near;boundary_near->safe_terminal,6,0.45,0.55,0.0,-0.0723760348209312,0.5041450438602736,0.7971669948028199,-0.031244830369040983,0.029875000000000002,0.615,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,boundary_near_route_usable_low_hard_failure
primvar_energy_retaining_bank_transition_object_6f8a8257f457,energy_retaining_bank,transition_object,boundary_near,lqrta_energy_retaining_bank_c44960542143,6,energy_retaining_bank_robust_anchor_balanced_robust_ref_left_bias_006,speed_bin_8p0_m_s,8.0,5f16476e61536feae2dce57d84ac3df350808a721f3c81942b7b6557d1dded1a,a07a3f5eab717036e5a1f18b1f433cf3acba38596179990bedb7a3a288dc8899,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,50954eb8f02cc44dd0643f6857564ffa945b8e76a89f92daa37fe2b5c2219f3c,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":6.72,""q_rates"":2.52,""q_surfaces"":0.18,""q_velocity"":0.78,""reference_bank_bias_rad"":-0.055,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.4,""r_elevator"":1.26,""r_rudder"":1.68}","[0.0,0.0,0.0,0.10500000000000001,-0.07896388045251644,0.0,7.990758646972372,0.0,0.3844167606078879,0.0,0.0,0.0,0.0,-0.007922324452238772,0.0]","[0.0,-0.007922324452238772,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_6f8a8257f457__entry_boundary_near,route_usable,True,160,0,72,88,0,0,88,88,0.55,0.55,boundary_near;safe_terminal,boundary_near->boundary_near;boundary_near->safe_terminal,7,0.45,0.55,0.0,-0.0723538281416953,0.5036672446461496,0.7971669948028199,-0.0310739600620925,0.031375,0.49499999999999994,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,boundary_near_route_usable_low_hard_failure
primvar_energy_retaining_bank_transition_object_7cd2fdfc08cd,energy_retaining_bank,transition_object,boundary_near,lqrta_energy_retaining_bank_2ae702ce4ccc,6,energy_retaining_bank_robust_anchor_balanced_robust_ref_left_bias_006,speed_bin_4p5_m_s,4.5,003514677d6e0dc2bb40ac8260d0cef55ce0ebaa129ddc3de1bd59273930a63e,4ad3ab5e902cad25034db9a655f3937276a05148421391a3e0edd469161fdaa1,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,3d870d69d1233d9dac88e9dc1ebd5f32ab53c95e4896e94b86a2cce7902db1bd,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":6.72,""q_rates"":2.52,""q_surfaces"":0.18,""q_velocity"":0.78,""reference_bank_bias_rad"":-0.055,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.4,""r_elevator"":1.26,""r_rudder"":1.68}","[0.0,0.0,0.0,0.10500000000000001,0.032453423387522225,0.0,4.4580024038084805,0.0,0.6133633243337958,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_7cd2fdfc08cd__entry_boundary_near,route_usable,True,160,0,72,88,0,0,88,88,0.55,0.55,boundary_near;safe_terminal,boundary_near->boundary_near;boundary_near->safe_terminal,8,0.45,0.55,0.0,-0.0723030384011549,0.5041817734097492,0.7971669948028199,-0.031698168109448574,0.028249999999999997,0.56,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,boundary_near_route_usable_low_hard_failure
primvar_energy_retaining_bank_transition_object_8e2c367467cc,energy_retaining_bank,transition_object,boundary_near,lqrta_energy_retaining_bank_45739c8add5e,6,energy_retaining_bank_robust_anchor_balanced_robust_ref_left_bias_006,speed_bin_7p5_m_s,7.499999999999999,b9a42b7ae4e4ce1216ace9853dd8f4195bf99b7c4fa089d402b17e642385675f,4f5d934bc3d60a8e43ce0972e21274db050873d01b035e2087f8e340a1eb6746,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,6aa9f4d40516e5ae37175c45688e9e11313a1018fd20f17513f3f4ab37548851,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":6.72,""q_rates"":2.52,""q_surfaces"":0.18,""q_velocity"":0.78,""reference_bank_bias_rad"":-0.055,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.4,""r_elevator"":1.26,""r_rudder"":1.68}","[0.0,0.0,0.0,0.10500000000000001,-0.06360645252588101,0.0,7.488799706034377,0.0,0.40973035389072937,0.0,0.0,0.0,0.0,-0.008985397011923286,0.0]","[0.0,-0.008985397011923286,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_8e2c367467cc__entry_boundary_near,route_usable,True,160,0,72,88,0,0,88,88,0.55,0.55,boundary_near;safe_terminal,boundary_near->boundary_near;boundary_near->safe_terminal,5,0.45,0.55,0.0,-0.0724275404739289,0.5042620908819775,0.7971669948028199,-0.031395321442089216,0.026749999999999996,0.49749999999999994,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,boundary_near_route_usable_low_hard_failure
primvar_energy_retaining_bank_transition_object_8fcd5d644ea2,energy_retaining_bank,transition_object,boundary_near,lqrta_energy_retaining_bank_12224e2e8969,6,energy_retaining_bank_robust_anchor_balanced_robust_ref_left_bias_006,speed_bin_3p0_m_s,3.0,e59c2eea8b05596307bc131be3d41f2d06c7a4d6fcfc650eb14805c425d48469,1d1fcb4bc0a3d44eb46fb20c2ff74df8038da7f13c084e0025398358a3b0e8e7,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,356f567a5e96bca19cc73f37dfc9f2a24056c1f4748ac18b11e6a0aad9337000,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":6.72,""q_rates"":2.52,""q_surfaces"":0.18,""q_velocity"":0.78,""reference_bank_bias_rad"":-0.055,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.4,""r_elevator"":1.26,""r_rudder"":1.68}","[0.0,0.0,0.0,0.10500000000000001,0.032453423387522225,0.0,2.9720016025389873,0.0,0.40890888288919713,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_8fcd5d644ea2__entry_boundary_near,route_usable,True,160,0,72,88,0,0,88,88,0.55,0.55,boundary_near;safe_terminal,boundary_near->boundary_near;boundary_near->safe_terminal,7,0.45,0.55,0.0,-0.0723086913102797,0.5040766914368339,0.7971669948028199,-0.0319372879780827,0.027875,0.72625,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,boundary_near_route_usable_low_hard_failure
primvar_energy_retaining_bank_transition_object_a6e5bf076d48,energy_retaining_bank,transition_object,boundary_near,lqrta_energy_retaining_bank_ad4dc53a8dc8,6,energy_retaining_bank_robust_anchor_balanced_robust_ref_left_bias_006,speed_bin_3p5_m_s,3.5,4873072555001973eeda957aa4209eb0e77a5f856fedc0e5d78af2b10c979ed7,05a0875ef9c591e85119d8eedc262de1b628a67b8f5e379aa700ae1875e54222,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,503a56d96d0698545871a87f48a3410a161fa7aee01caa67929b7bdadc3ff014,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":6.72,""q_rates"":2.52,""q_surfaces"":0.18,""q_velocity"":0.78,""reference_bank_bias_rad"":-0.055,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.4,""r_elevator"":1.26,""r_rudder"":1.68}","[0.0,0.0,0.0,0.10500000000000001,0.032453423387522225,0.0,3.467335202962152,0.0,0.47706036337073,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_a6e5bf076d48__entry_boundary_near,route_usable,True,160,0,72,88,0,0,88,88,0.55,0.55,boundary_near;safe_terminal,boundary_near->boundary_near;boundary_near->safe_terminal,5,0.45,0.55,0.0,-0.0723536479055075,0.504922615562698,0.7971669948028199,-0.03127996828257575,0.0295,0.6537499999999999,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,boundary_near_route_usable_low_hard_failure
primvar_energy_retaining_bank_transition_object_cda95056e65b,energy_retaining_bank,transition_object,boundary_near,lqrta_energy_retaining_bank_efb1d29e5e40,6,energy_retaining_bank_robust_anchor_balanced_robust_ref_left_bias_006,speed_bin_5p0_m_s,5.0,9802894fe8e10892bb4583dafb5c31634869d9a48e1b27414104e1e84c3d673b,46f7e19c62c0c6d4eb88fcf9b345043db8a00901e32d949735a0a37072ae2af0,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,f7b6d0167e9522b7bf416fbac45e571a6af85fc1e686b51e1a6086cc23df0340,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":6.72,""q_rates"":2.52,""q_surfaces"":0.18,""q_velocity"":0.78,""reference_bank_bias_rad"":-0.055,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.4,""r_elevator"":1.26,""r_rudder"":1.68}","[0.0,0.0,0.0,0.10500000000000001,0.023443034912407797,0.0,4.961198229091909,0.0,0.6217009985960275,0.0,0.0,0.0,0.0,-0.021914755184844342,0.0]","[0.0,-0.021914755184844342,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_cda95056e65b__entry_boundary_near,route_usable,True,160,0,72,88,0,0,88,88,0.55,0.55,boundary_near;safe_terminal,boundary_near->boundary_near;boundary_near->safe_terminal,5,0.45,0.55,0.0,-0.0723599640636045,0.5043471213991484,0.7971669948028199,-0.03119890099727359,0.03125,0.5375,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,boundary_near_route_usable_low_hard_failure
primvar_energy_retaining_bank_transition_object_d677e18a0572,energy_retaining_bank,transition_object,boundary_near,lqrta_energy_retaining_bank_edbc457c5445,6,energy_retaining_bank_robust_anchor_balanced_robust_ref_left_bias_006,speed_bin_6p5_m_s,6.5,b1567b0d908f7ce0713bc3da585777da9f861162bcb3ff462b7291d57f5a3979,7763002034843e2314c6c07973b672a307171b5d67b1fbca1d674b1f61398794,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,2c345c31540c0e12c749c087804522408a784164c7bc864d763ab50b48e1069c,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":6.72,""q_rates"":2.52,""q_surfaces"":0.18,""q_velocity"":0.78,""reference_bank_bias_rad"":-0.055,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.4,""r_elevator"":1.26,""r_rudder"":1.68}","[0.0,0.0,0.0,0.10500000000000001,-0.032162865063722776,0.0,6.482818095890479,0.0,0.4723023772912313,0.0,0.0,0.0,0.0,-0.011856491499609824,0.0]","[0.0,-0.011856491499609824,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_d677e18a0572__entry_boundary_near,route_usable,True,160,0,72,88,0,0,88,88,0.55,0.55,boundary_near;safe_terminal,boundary_near->boundary_near;boundary_near->safe_terminal,4,0.45,0.55,0.0,-0.0723337659704608,0.5040238331551916,0.7971669948028199,-0.03120957050649891,0.028625,0.45875000000000005,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,boundary_near_route_usable_low_hard_failure
primvar_energy_retaining_bank_transition_object_f76c425006bb,energy_retaining_bank,transition_object,boundary_near,lqrta_energy_retaining_bank_f5ce80b7814a,6,energy_retaining_bank_robust_anchor_balanced_robust_ref_left_bias_006,speed_bin_6p0_m_s,6.0,7ced454a16abd96b3492c5981884c24ba357263d86a7b5a8beeb1dd661dd8c18,b148f66e4f45ae527c4d5dcdc76ca8c8d29f7cdb9bd3a8ee6e8492396dd0b15b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,d11d79bb07875856dccd5e73b72077ce6d3139c1c76e347b582db0da18f70510,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":6.72,""q_rates"":2.52,""q_surfaces"":0.18,""q_velocity"":0.78,""reference_bank_bias_rad"":-0.055,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.4,""r_elevator"":1.26,""r_rudder"":1.68}","[0.0,0.0,0.0,0.10500000000000001,-0.01537413620674215,0.0,5.9781252864518635,0.0,0.5118769964403785,0.0,0.0,0.0,0.0,-0.013881220204409472,0.0]","[0.0,-0.013881220204409472,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_f76c425006bb__entry_boundary_near,route_usable,True,160,0,72,88,0,0,88,88,0.55,0.55,boundary_near;safe_terminal,boundary_near->boundary_near;boundary_near->safe_terminal,5,0.45,0.55,0.0,-0.0724091419083619,0.5046247026591971,0.7971669948028199,-0.03174421915116238,0.027375000000000003,0.4175,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,boundary_near_route_usable_low_hard_failure
primvar_energy_retaining_bank_transition_object_fefaf941bc88,energy_retaining_bank,transition_object,boundary_near,lqrta_energy_retaining_bank_d08629de5aab,6,energy_retaining_bank_robust_anchor_balanced_robust_ref_left_bias_006,speed_bin_5p5_m_s,5.5,a20177fa89c5436586f3dbd2be4e1251015e4ecf63964bcd1414203b19f0da8f,ddf6fd76f0fb11df88c353b8f32edee2fba2359ad84e4c295b6ac036772b5afc,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,2ce74bc64a57168a4529220787a72207fb52ae9bf549ede5160fb281efa3400d,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":6.72,""q_rates"":2.52,""q_surfaces"":0.18,""q_velocity"":0.78,""reference_bank_bias_rad"":-0.055,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.4,""r_elevator"":1.26,""r_rudder"":1.68}","[0.0,0.0,0.0,0.10500000000000001,0.002870926319615403,0.0,5.4714374007798,0.0,0.5597970787240485,0.0,0.0,0.0,0.0,-0.016697164375168067,0.0]","[0.0,-0.016697164375168067,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_energy_retaining_bank_transition_object_fefaf941bc88__entry_boundary_near,route_usable,True,160,0,72,88,0,0,88,88,0.55,0.55,boundary_near;safe_terminal,boundary_near->boundary_near;boundary_near->safe_terminal,6,0.45,0.55,0.0,-0.0723904807537776,0.5041438293797113,0.7971669948028199,-0.0316558821868772,0.029000000000000005,0.485,dry_air;w3_randomised_four;w3_randomised_single,3,True,True,boundary_near_route_usable_low_hard_failure
